"rinok";"role_definition";"role_table"
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_SPOD_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_SPOD
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_SPOD_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_SPOD
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_zapr_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_zapr_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420411_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R1_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R2_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420412/SR_0420412_R3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r2_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r2_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r3_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420413/SR_0420413_r3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420414/SR_0420414_R1_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420414/SR_0420414_R1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420414/SR_0420414_R1_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420414/SR_0420414_R1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420414/SR_0420414_R2_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420414/SR_0420414_R2_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420414/SR_0420414_R2_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420414/SR_0420414_R2_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_1_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_2_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_2_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_3_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_3_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_3_4;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R1_PR1_3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R2_PR2_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R2_PR2_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R2_PR2_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R2_PR2_2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R2_PR2_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R2_PR2_3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420415/SR_0420415_R3
